"116","1","Sam Derbyshire","Team Wales Dant","Maelok 1","Minions","Niklas Bergmark","0","1","68","Scenario","Incursion"
"117","1","Pete Hillard ","Team Wales Dant","Butcher 3","Khador","Torbjorn Hansson","0","4","47","Scenario","Incursion"
"117","1","Torbjorn Hansson","Team Sweden Bofors","Vayl 2 ","Legion of Everblight","Pete Hillard ","1","5","66","Scenario","Incursion"
"118","1","Fredrik Rabén","Team Sweden Bofors","Haley 3","Cygnar","Terry Slade","1","5","90","Scenario","Incursion"
"118","1","Terry Slade","Team Wales Dant","Vayl 2","Legion of Everblight","Fredrik Rabén","0","2","19","Scenario","Incursion"
"119","1","Byron Liles","Team Wales Dant","Gunnbjorn 1","Trollblood","Gustav Linderup","0","0","26","Caster Kill","Incursion"
"119","1","Gustav Linderup","Team Sweden Bofors","Kreoss 3","Protectorate of Menoth","Byron Liles","1","2","98","Caster Kill","Incursion"
"120","1","Ola Segerberg","Team Sweden Bofors","Issyria 1","Retribution of Scyrah","Paul Letherby","1","4","114","Caster Kill","Incursion"
"120","1","Paul Letherby","Team Wales Dant","Mordikaar 1","Skorne","Ola Segerberg","0","3","21","Caster Kill","Incursion"
"121","1","Jeff Everitt","Team Canada Moose","Butcher 1","Khador","Sietse Sommeling","0","4","31","Caster Kill","Incursion"
"121","1","Sietse Sommeling","Team Netherlands Van Gogh","Issyria 1 ","Retribution of Scyrah","Jeff Everitt","1","2","67","Caster Kill","Incursion"
"122","1","Paul de Geus","Team Netherlands Van Gogh","Lylyth 1","Legion of Everblight","RJ Marchant","1","4","100","Deathclock","Incursion"
"122","1","RJ Marchant","Team Canada Moose","Saeryn 2 & Rhyas 2","Legion of Everblight","Paul de Geus","0","4","31","Deathclock","Incursion"
"123","1","Dustin Mcwhirter","Team Canada Moose","Stryker 2","Cygnar","Frederik Punt","1","5","35","Scenario","Incursion"
"123","1","Frederik Punt","Team Netherlands Van Gogh","Rask 1","Minions","Dustin Mcwhirter","0","0","53","Scenario","Incursion"
"124","1","Casper Jellema","Team Netherlands Van Gogh","Wurmwood 1","Circle Orboros","Lukasz Kruszenski","1","5","100","Scenario","Incursion"
"124","1","Lukasz Kruszenski","Team Canada Moose","Vayl 1","Legion of Everblight","Casper Jellema","0","3","45","Scenario","Incursion"
"125","1","Cory Doyle","Team Canada Moose","Severius 2","Protectorate of Menoth","Georg Buscha","1","5","67","Scenario","Incursion"
"125","1","Georg Buscha","Team Netherlands Van Gogh","Helynna 1","Retribution of Scyrah","Cory Doyle","0","2","23","Scenario","Incursion"
"126","1","Gard Andresen","Team Norway Red","Kaelyssa 1 ","Retribution of Scyrah","Julien Dupoirieux Gamin","0","4","28","Scenario","Incursion"
"126","1","Julien Dupoirieux Gamin","Team France Asterix","Baldur 2","Circle Orboros","Gard Andresen","1","5","94","Scenario","Incursion"
"127","1","Pierre Arnauld de Seze Connetable","Team France Asterix","Butcher 3","Khador","Terje Boye","0","2","12","Caster Kill","Incursion"
"127","1","Terje Boye","Team Norway Red","Vladimir 1","Khador","Pierre Arnauld de Seze Connetable","1","3","73","Caster Kill","Incursion"
"128","1","Jakub Grzegorzek","Team Norway Red","High Reclaimer 1","Protectorate of Menoth","Victor Pons Tec","0","0","0","Caster Kill","Incursion"
"128","1","Victor Pons Tec","Team France Asterix","Madrak 2","Trollblood","Jakub Grzegorzek","1","0","65","Caster Kill","Incursion"
"129","1","Antoine Granet Tza","Team France Asterix","Wurmwood 1","Circle Orboros","Jarle Svendsrud","1","1","23","Caster Kill","Incursion"
"129","1","Jarle Svendsrud","Team Norway Red","Haley 3","Cygnar","Antoine Granet Tza","0","1","5","Caster Kill","Incursion"
"130","1","Jonas Brand","Team Norway Red","Wurmwood 1","Circle Orboros","Matthieu Vega Mouskapet","0","0","68","Scenario","Incursion"
"130","1","Matthieu Vega Mouskapet","Team France Asterix","Skarre 1","Cryx","Jonas Brand","1","5","58","Scenario","Incursion"
"131","1","Enrique Lopez","Team Spain Red","Baldur 2","Circle Orboros","Niels Pecherz","0","0","56","Scenario","Incursion"
"131","1","Niels Pecherz","Team Germany Red","Vyros 2","Retribution of Scyrah","Enrique Lopez","1","5","65","Scenario","Incursion"
"132","1","Dorian Gordon","Team Spain Red","Haley 1","Cygnar","Martin Huf","0","0","0","Scenario","Incursion"
"132","1","Martin Huf","Team Germany Red","Vayl 2 ","Legion of Everblight","Dorian Gordon","1","5","103","Scenario","Incursion"
"133","1","Alfredo Virgillito","Team Germany Red","Doomshaper 2","Trollblood","Fernando Segado","0","3","37","Scenario","Incursion"
"133","1","Fernando Segado","Team Spain Red","Lylyth 3 ","Legion of Everblight","Alfredo Virgillito","1","5","49","Scenario","Incursion"
"134","1","Hinnerk Fischer","Team Germany Red","Severius 2 ","Protectorate of Menoth","Raul Segado","1","5","98","Scenario","Incursion"
"134","1","Raul Segado","Team Spain Red","Deneghra 1 ","Cryx","Hinnerk Fischer","0","2","16","Scenario","Incursion"
"135","1","Florian Platte","Team Germany Red","High Reclaimer 1 ","Retribution of Scyrah","Javier Sanchez","1","5","106","Caster Kill","Incursion"
"135","1","Javier Sanchez","Team Spain Red","Irusk 2","Khador","Florian Platte","0","0","43","Caster Kill","Incursion"
"136","1","Eduard Berdjugin","Team Latvia","Lylyth 3","Legion of Everblight","Tim Bossuyt","1","0","38","Caster Kill","Incursion"
"136","1","Tim Bossuyt","Team Belgium Victorious Secret","Scaverous 1 ","Cryx","Eduard Berdjugin","0","0","0","Caster Kill","Incursion"
"137","1","Christophe Dirckx","Team Belgium Victorious Secret","Sorscha 1 ","Khador","Sergei Lakissov","0","3","42","Scenario","Incursion"
"137","1","Sergei Lakissov","Team Latvia","Cyphon 1","Mercenaries","Christophe Dirckx","1","5","35","Scenario","Incursion"
"138","1","Dmitri Petchonkin","Team Latvia","Wurmwood 1","Circle Orboros","Steven De Canck","0","2","15","Caster Kill","Incursion"
"138","1","Steven De Canck","Team Belgium Victorious Secret","Irusk 2","Khador","Dmitri Petchonkin","1","1","101","Caster Kill","Incursion"
"139","1","Aleksandr Blumental","Team Latvia","Vladimir 1","Khador","Benoit Van Lee","1","0","67","Caster Kill","Incursion"
"139","1","Benoit Van Lee","Team Belgium Victorious Secret","Magnus 2","Mercenaries","Aleksandr Blumental","0","0","0","Caster Kill","Incursion"
"140","1","Andrei Isaev","Team Latvia","Sloan 1","Cygnar","Niels De Vlieger","0","3","61","Deathclock","Incursion"
"140","1","Niels De Vlieger","Team Belgium Victorious Secret","Kallus 1","Legion of Everblight","Andrei Isaev","1","3","77","Deathclock","Incursion"
"141","1","Alun Evans","Team Wales Crafanc","Kreoss 1","Protectorate of Menoth","Olov Winroth","0","1","19","Deathclock","Incursion"
"141","1","Olov Winroth","Team Sweden Nobel","Haley 2","Cygnar","Alun Evans","1","3","74","Deathclock","Incursion"
"142","1","Adam Jones","Team Wales Crafanc","Borka 2","Trollblood","Filip Zingmark","0","4","10","Scenario","Incursion"
"142","1","Filip Zingmark","Team Sweden Nobel","Wurmwood 1","Circle Orboros","Adam Jones","1","5","77","Scenario","Incursion"
"143","1","Ben Jenkins","Team Wales Crafanc","Goreshade 1 ","Cryx","Johan Dyrlind","0","0","35","Scenario","Incursion"
"143","1","Johan Dyrlind","Team Sweden Nobel","Karchev 1","Khador","Ben Jenkins","1","5","88","Scenario","Incursion"
"144","1","Christoffer Wedding","Team Sweden Nobel","Issyria 1","Retribution of Scyrah","Scott Hooper-Jones","1","0","114","Caster Kill","Incursion"
"144","1","Scott Hooper-Jones","Team Wales Crafanc","Magnus 2","Mercenaries","Christoffer Wedding","0","1","18","Caster Kill","Incursion"
"145","1","Andreas Holm","Team Sweden Nobel","Ossyan 1","Retribution of Scyrah","Rhys Phillips","1","0","69","Caster Kill","Incursion"
"145","1","Rhys Phillips","Team Wales Crafanc","Helynna 1","Retribution of Scyrah","Andreas Holm","0","2","22","Caster Kill","Incursion"
"146","1","Iiro Järvenpää","Team Finland Ilmarinen","Rasheth 1","Skorne","Pete Croft","0","0","67","Scenario","Incursion"
"146","1","Pete Croft","Team Ireland Ceol","Absylonia 2","Legion of Everblight","Iiro Järvenpää","1","5","76","Scenario","Incursion"
"147","1","Pat Dunford","Team Ireland Ceol","Haley 2","Cygnar","Teemu Aro","1","5","103","Scenario","Incursion"
"147","1","Teemu Aro","Team Finland Ilmarinen","Harkevich 1 ","Khador","Pat Dunford","0","1","3","Scenario","Incursion"
"148","1","Eoin Brennan","Team Ireland Ceol","Wurmwood 1 ","Circle Orboros","Hermanni Raatevaara","1","5","38","Scenario","Incursion"
"148","1","Hermanni Raatevaara","Team Finland Ilmarinen","Irusk 2 ","Khador","Eoin Brennan","0","3","49","Scenario","Incursion"
"149","1","Mark Hayes","Team Ireland Ceol","Ossyan 1","Retribution of Scyrah","Teppo Aro","1","2","96","Caster Kill","Incursion"
"149","1","Teppo Aro","Team Finland Ilmarinen"," Darius 1","Cygnar","Mark Hayes","0","0","20","Caster Kill","Incursion"
"150","1","Conor Burnell","Team Ireland Ceol","Doomshaper 2","Trollblood","Samu Jarvinen","0","1","30","Caster Kill","Incursion"
"150","1","Samu Jarvinen","Team Finland Ilmarinen","Baldur 2","Circle Orboros","Conor Burnell","1","3","100","Caster Kill","Incursion"
"156","1","Frazer Penman","Team Scotland Bru","Ragnor 1","Trollblood","Giannis Agoras","1","0","57","Caster Kill","Incursion"
"156","1","Giannis Agoras","Team Greece Epic","Aurora 1","Convergence of Cyriss","Frazer Penman","0","0","15","Caster Kill","Incursion"
"157","1","Marios Oikonomopoulos","Team Greece Epic","Lylyth 3 ","Legion of Everblight","Nicholas Joyce","0","4","42","Deathclock","Incursion"
"157","1","Nicholas Joyce","Team Scotland Bru","Ossrum 1","Mercenaries","Marios Oikonomopoulos","1","1","101","Deathclock","Incursion"
"158","1","David Mace","Team Scotland Bru","Lylyth 3","Legion of Everblight","Konstantinos Oikonomopoulos","1","3","115","Caster Kill","Incursion"
"158","1","Konstantinos Oikonomopoulos","Team Greece Epic","Harkevich 1 ","Khador","David Mace","0","2","17","Caster Kill","Incursion"
"159","1","Andreas Rizopoulos","Team Greece Epic","Xerxis 1","Skorne","Ian Campbell","0","2","15","Scenario","Incursion"
"159","1","Ian Campbell","Team Scotland Bru","Wurmwood 1","Circle Orboros","Andreas Rizopoulos","1","5","51","Scenario","Incursion"
"160","1","Ross Harkin","Team Scotland Bru","Irusk 2","Khador","Spyros Karakitsos","0","4","12","Deathclock","Incursion"
"160","1","Spyros Karakitsos","Team Greece Epic","Skarre 1","Cryx","Ross Harkin","1","0","67","Deathclock","Incursion"
"166","1","Aaron Wale","Team Australia Koala","Scaverous 1 ","Cryx","Marnix Baas ","1","5","77","Scenario","Incursion"
"166","1","Marnix Baas ","Team Netherlands Vermeer","Irusk 2","Khador","Aaron Wale","0","2","33","Scenario","Incursion"
"167","1","David Potts","Team Australia Koala","Xerxis 1","Skorne","Marc de Ruiter","1","5","71","Scenario","Incursion"
"167","1","Marc de Ruiter","Team Netherlands Vermeer","Issyria 1","Retribution of Scyrah","David Potts","0","1","29","Scenario","Incursion"
"168","1","Josh Bates","Team Australia Koala","Caine 2","Cygnar","Michael Boom","1","5","34","Scenario","Incursion"
"168","1","Michael Boom","Team Netherlands Vermeer"," Severius 2","Protectorate of Menoth","Josh Bates","0","0","20","Scenario","Incursion"
"169","1","Jeff Galea","Team Australia Koala","Helynna 1","Retribution of Scyrah","Michiel Smits","1","3","63","Deathclock","Incursion"
"169","1","Michiel Smits","Team Netherlands Vermeer","Madrak 2","Trollblood","Jeff Galea","0","1","63","Deathclock","Incursion"
"170","1","Maarten Koopmans","Team Netherlands Vermeer","Xerxis 1","Skorne","Peter Bates","0","2","29","Scenario","Incursion"
"170","1","Peter Bates","Team Australia Koala","Reznik 2 ","Protectorate of Menoth","Maarten Koopmans","1","5","91","Scenario","Incursion"
"171","1","Dom Leedham","Team England Lions","Caine 2","Cygnar","Marc Heredia","1","5","39","Scenario","Incursion"
"171","1","Marc Heredia","Team Spain Rogue","Severius 2","Protectorate of Menoth","Dom Leedham","0","3","71","Scenario","Incursion"
"172","1","Brett Wilkie","Team England Lions","Baldur 2 ","Circle Orboros","Josep Raúl López","1","5","64","Scenario","Incursion"
"172","1","Josep Raúl López","Team Spain Rogue","Caine 2","Cygnar","Brett Wilkie","0","1","32","Scenario","Incursion"
"173","1","Adrian Ramos","Team Spain Rogue","Directrix 1","Convergence of Cyriss","Ben diBosdari","0","0","34","Scenario","Incursion"
"173","1","Ben diBosdari","Team England Lions","Lucant 1","Convergence of Cyriss","Adrian Ramos","1","5","100","Scenario","Incursion"
"174","1","Manuel Tulla","Team Spain Rogue","Wurmwood 1","Circle Orboros","Matt Goligher","1","5","45","Scenario","Incursion"
"174","1","Matt Goligher","Team England Lions","Ragnor 1","Trollblood","Manuel Tulla","0","1","61","Scenario","Incursion"
"175","1","Jorge Cerdá","Team Spain Rogue","Madrak 2","Trollblood","Nathan Hoole","0","1","18","Scenario","Incursion"
"175","1","Nathan Hoole","Team England Lions","Stryker 2","Cygnar","Jorge Cerdá","1","5","65","Scenario","Incursion"
"176","1","Luke Pollard","Team China Egg Roll","Wurmwood 1","Circle Orboros","Nikolaj Ulf","1","1","63","Caster Kill","Incursion"
"176","1","Nikolaj Ulf","Team Denmark Asgaard","Irusk 2","Khador","Luke Pollard","0","5","21","Caster Kill","Incursion"
"177","1","Guanbo Liu","Team China Egg Roll","Asphyxious 3","Cryx","Marc Nielsen","1","5","32","Scenario","Incursion"
"177","1","Marc Nielsen","Team Denmark Asgaard","High Reclaimer 1","Protectorate of Menoth","Guanbo Liu","0","1","36","Scenario","Incursion"
"178","1","Chen Ge","Team China Egg Roll","Amon 1","Protectorate of Menoth","Peter Bom Jensen","1","1","71","Caster Kill","Incursion"
"178","1","Peter Bom Jensen","Team Denmark Asgaard","Wurmwood 1","Circle Orboros","Chen Ge","0","4","75","Caster Kill","Incursion"
"179","1","Jason Mcleod","Team China Egg Roll","Arkadius 1","Minions","Sebastian Kaas Petersen","0","1","44","Scenario","Incursion"
"179","1","Sebastian Kaas Petersen","Team Denmark Asgaard","Absylonia 2","Legion of Everblight","Jason Mcleod","1","5","84","Scenario","Incursion"
"180","1","Frederik Munch","Team Denmark Asgaard","Gorten 1","Mercenaries","He Jiang","0","0","47","Caster Kill","Incursion"
"180","1","He Jiang","Team China Egg Roll","Calandra 1","Trollblood","Frederik Munch","1","0","43","Caster Kill","Incursion"
"181","2","Brent Simon","Team USA White","Lylyth 3","Legion of Everblight","Guanbo Liu","1","5","99","Scenario","Recon"
"181","2","Guanbo Liu","Team China Egg Roll","Asphyxious 3","Cryx","Brent Simon","0","5","81","Scenario","Recon"
"182","2","Chris Green","Team USA White","Kaya 2","Circle Orboros","Jason Mcleod","1","5","107","Caster Kill","Recon"
"182","2","Jason Mcleod","Team China Egg Roll","Arkadius 1","Minions","Chris Green","0","2","52","Caster Kill","Recon"
"183","2","Chen Ge","Team China Egg Roll","Amon 1","Protectorate of Menoth","Michael Ireland","0","3","57","Caster Kill","Recon"
"183","2","Michael Ireland","Team USA White","Ossyan 1","Retribution of Scyrah","Chen Ge","1","0","108","Caster Kill","Recon"
"184","2","He Jiang","Team China Egg Roll","Madrak 2","Trollblood","Trevor Attridge","1","0","38","Deathclock","Recon"
"184","2","Trevor Attridge","Team USA White","Haley 2","Cygnar","He Jiang","0","0","51","Deathclock","Recon"
"185","2","Luke Pollard","Team China Egg Roll","Kromac 2","Circle Orboros","Trevor Christensen","0","3","30","Deathclock","Recon"
"185","2","Trevor Christensen","Team USA White","Rasheth 1","Skorne","Luke Pollard","1","0","88","Deathclock","Recon"
"186","2","Fraser Phillips","Team Middle East","Caine 2","Cygnar","Sebastian Kaas Petersen","1","5","103","Scenario","Recon"
"186","2","Sebastian Kaas Petersen","Team Denmark Asgaard","Vayl 2","Legion of Everblight","Fraser Phillips","0","3","48","Scenario","Recon"
"187","2","Frederik Munch","Team Denmark Asgaard","Montador 1","Mercenaries","Josh Blakemore","1","5","88","Scenario","Recon"
"187","2","Josh Blakemore","Team Middle East","Severius 2","Protectorate of Menoth","Frederik Munch","0","3","62","Scenario","Recon"
"188","2","Joseph Hanna","Team Middle East","Xerxis 1","Skorne","Marc Nielsen","0","0","32","Caster Kill","Recon"
"188","2","Marc Nielsen","Team Denmark Asgaard","High Reclaimer 1","Protectorate of Menoth","Joseph Hanna","1","0","87","Caster Kill","Recon"
"189","2","Eric Liu ","Team Middle East","Witch Coven 1","Cryx","Peter Bom Jensen","0","0","7","Caster Kill","Recon"
"189","2","Peter Bom Jensen","Team Denmark Asgaard","Wurmwood 1","Circle Orboros","Eric Liu ","1","0","76","Caster Kill","Recon"
"190","2","Bryce Geeraert","Team Middle East","Wurmwood 1","Circle Orboros","Nikolaj Ulf","0","0","67","Deathclock","Recon"
"190","2","Nikolaj Ulf","Team Denmark Asgaard","Irusk 2","Khador","Bryce Geeraert","1","0","75","Deathclock","Recon"
"191","2","Jay Larsen","Team USA Blue","Ragnor 1","Trollblood","Samu Jarvinen","1","1","105","Caster Kill","Recon"
"191","2","Samu Jarvinen","Team Finland Ilmarinen","Baldur 2","Circle Orboros","Jay Larsen","0","0","36","Caster Kill","Recon"
"192","2","Dan Yount","Team USA Blue","Tanith 1","Circle Orboros","Teemu Aro","1","5","103","Scenario","Recon"
"192","2","Teemu Aro","Team Finland Ilmarinen","Harkevich 1 ","Khador","Dan Yount","0","0","41","Scenario","Recon"
"193","2","Julien Lesage","Team USA Blue","Doomshaper 3","Trollblood","Teppo Aro","1","0","88","Deathclock","Recon"
"193","2","Teppo Aro","Team Finland Ilmarinen","Nemo 3","Cygnar","Julien Lesage","0","0","46","Deathclock","Recon"
"194","2","Brian Marino","Team USA Blue","Vayl 2","Legion of Everblight","Iiro Järvenpää","1","5","101","Scenario","Recon"
